age,monthly_salary,profession,education_level,location,home_status,family_wealth,marital_status,marriage_type,government_job,dowry_amount_lakhs
22,65559,Private Job,Masters,Tier-1,Own,Lower,Married,Love,0,3.0
33,141911,Government Officer,Bachelors,Tier-1,Own,Upper,Married,Love,1,14.0
37,156936,Freelancer,Diploma,Rural,Own,Lower,Married,Arranged,0,3.5
26,102132,Freelancer,PhD,Rural,Rented,Upper-Middle,Single,Love,0,9.0
33,73398,Software Engineer,PhD,Rural,Own,Lower,Married,Love,0,3.5
32,35687,CA,Masters,Tier-3,Rented,Upper,Single,Arranged,0,10.5
28,185637,Private Job,PhD,Tier-2,Rented,Lower,Divorced,Love,0,11.0
22,198714,CA,Diploma,Tier-3,Rented,Middle,Married,Arranged,0,6.5
33,164624,CA,Diploma,Tier-2,Own,Lower,Single,Arranged,0,19.0
25,182328,Government Officer,Diploma,Rural,Rented,Upper,Married,Arranged,1,11.0
22,172334,Software Engineer,Diploma,Rural,Own,Upper,Divorced,Love,0,10.5
24,120172,Freelancer,PhD,Tier-1,Own,Middle,Single,Arranged,0,18.0
29,101957,Business Owner,Bachelors,Tier-3,Rented,Lower,Single,Arranged,0,12.0
40,175478,Freelancer,Bachelors,Rural,Rented,Lower,Divorced,Arranged,0,7.5
31,64602,Government Officer,Bachelors,Tier-3,Own,Lower,Divorced,Arranged,1,15.0
28,158231,Government Officer,Masters,Tier-1,Own,Upper,Single,Love,1,25.5
28,128954,Software Engineer,PhD,Tier-2,Rented,Middle,Single,Love,0,15.0
29,188027,Government Officer,PhD,Tier-2,Own,Upper,Married,Love,1,17.0
30,147828,Private Job,Masters,Tier-1,Rented,Lower,Married,Love,0,4.0
23,187336,Private Job,Masters,Tier-2,Own,Middle,Married,Love,0,8.0
23,87677,Business Owner,Masters,Tier-2,Rented,Middle,Single,Arranged,0,13.0
38,34266,Software Engineer,Bachelors,Tier-1,Own,Middle,Married,Arranged,0,4.5
29,161650,CA,Masters,Tier-2,Own,Lower,Divorced,Love,0,14.0
30,125820,Doctor,Masters,Tier-3,Rented,Middle,Divorced,Love,0,8.5
26,171410,Business Owner,Bachelors,Rural,Rented,Upper,Divorced,Love,0,7.5
22,185929,Private Job,Bachelors,Tier-3,Own,Upper,Single,Arranged,0,18.0
39,166779,Software Engineer,Masters,Tier-1,Rented,Upper-Middle,Married,Love,0,7.0
26,24976,Doctor,Bachelors,Tier-3,Own,Middle,Divorced,Love,0,5.5
38,196561,Freelancer,Masters,Rural,Rented,Middle,Single,Arranged,0,14.5
37,108746,Government Officer,Masters,Tier-1,Own,Middle,Single,Arranged,1,25.0
35,148838,Government Officer,Masters,Rural,Rented,Upper-Middle,Divorced,Love,1,14.0
24,28792,Software Engineer,Masters,Tier-1,Rented,Lower,Married,Love,0,0.0
27,87669,Doctor,PhD,Tier-1,Own,Middle,Divorced,Arranged,0,14.5
36,85691,Private Job,PhD,Tier-1,Own,Upper,Single,Arranged,0,17.0
36,24054,Software Engineer,Diploma,Tier-3,Own,Lower,Divorced,Arranged,0,6.0
30,194750,Doctor,PhD,Rural,Own,Upper,Single,Love,0,20.0
39,165007,Freelancer,PhD,Rural,Rented,Middle,Divorced,Arranged,0,9.0
28,51968,CA,Diploma,Tier-1,Rented,Middle,Married,Love,0,-0.5
25,57853,CA,Masters,Tier-2,Rented,Upper,Divorced,Arranged,0,7.5
29,195868,Government Officer,Diploma,Tier-2,Rented,Lower,Single,Arranged,1,23.5
29,123255,Business Owner,Masters,Tier-3,Own,Middle,Single,Love,0,15.0
27,75245,Software Engineer,Bachelors,Tier-2,Own,Middle,Married,Arranged,0,5.5
22,20464,Business Owner,Bachelors,Tier-3,Own,Upper-Middle,Divorced,Love,0,4.0
26,54563,Freelancer,PhD,Tier-2,Own,Lower,Single,Love,0,11.5
39,68028,Freelancer,Diploma,Tier-3,Own,Middle,Married,Love,0,-2.0
28,65715,Software Engineer,Bachelors,Tier-1,Rented,Upper,Single,Love,0,11.0
37,33952,CA,PhD,Tier-1,Own,Upper-Middle,Married,Love,0,4.5
24,73152,CA,Masters,Tier-3,Rented,Lower,Married,Arranged,0,2.5
30,164736,Government Officer,Diploma,Tier-2,Rented,Lower,Married,Arranged,1,12.0
25,155355,Private Job,Bachelors,Rural,Rented,Upper,Divorced,Arranged,0,7.5
28,102455,CA,Masters,Tier-3,Own,Lower,Married,Love,0,5.0
28,133294,Private Job,Diploma,Tier-1,Own,Upper-Middle,Single,Love,0,14.5
22,65428,Government Officer,PhD,Tier-3,Own,Middle,Single,Arranged,1,22.0
23,101946,Private Job,Masters,Rural,Rented,Middle,Married,Love,0,-1.0
29,191178,Private Job,Bachelors,Tier-3,Own,Upper-Middle,Married,Love,0,6.5
31,63507,Freelancer,Masters,Tier-3,Own,Upper,Married,Love,0,0.0
32,59021,Business Owner,Bachelors,Tier-1,Own,Lower,Married,Arranged,0,4.5
36,170336,CA,Masters,Rural,Rented,Upper-Middle,Single,Love,0,14.5
30,182834,Doctor,Masters,Tier-3,Rented,Lower,Single,Love,0,16.5
30,144287,CA,Bachelors,Rural,Own,Upper-Middle,Divorced,Arranged,0,12.0
38,55955,Business Owner,Masters,Tier-3,Rented,Upper-Middle,Married,Love,0,-1.5
31,126654,Freelancer,PhD,Rural,Rented,Upper,Married,Arranged,0,2.0
26,43308,Business Owner,Bachelors,Tier-3,Rented,Upper-Middle,Divorced,Arranged,0,4.0
24,135123,Private Job,Diploma,Tier-2,Rented,Middle,Single,Love,0,10.5
34,40610,Doctor,Masters,Tier-2,Rented,Lower,Married,Love,0,0.5
22,24838,Private Job,Masters,Tier-2,Own,Lower,Divorced,Arranged,0,7.0
35,120997,Private Job,PhD,Rural,Rented,Upper,Divorced,Arranged,0,8.0
30,46032,Private Job,Bachelors,Tier-3,Rented,Lower,Divorced,Love,0,1.0
35,137741,Doctor,Masters,Tier-1,Rented,Upper,Divorced,Love,0,11.0
27,62154,Private Job,Bachelors,Tier-1,Own,Upper-Middle,Divorced,Arranged,0,9.0
33,152354,Software Engineer,Masters,Tier-2,Own,Lower,Single,Love,0,18.5
36,156774,Software Engineer,Diploma,Tier-1,Rented,Lower,Married,Arranged,0,6.5
22,197391,CA,PhD,Tier-3,Rented,Middle,Divorced,Arranged,0,14.5
22,180611,Private Job,PhD,Tier-1,Rented,Middle,Married,Love,0,7.0
27,77806,Freelancer,PhD,Tier-3,Rented,Upper,Married,Love,0,-1.5
24,104936,Business Owner,Diploma,Tier-3,Own,Middle,Divorced,Love,0,7.0
34,60232,Private Job,Masters,Tier-1,Own,Middle,Single,Love,0,13.0
33,107383,Government Officer,Masters,Tier-1,Own,Middle,Single,Arranged,1,25.0
40,47926,Business Owner,Masters,Tier-1,Rented,Lower,Single,Arranged,0,12.0
38,118023,CA,PhD,Tier-3,Own,Upper,Single,Love,0,16.5
26,25564,Doctor,Masters,Tier-3,Own,Upper,Married,Love,0,1.5
30,54408,Software Engineer,PhD,Tier-3,Own,Upper,Single,Arranged,0,15.5
35,95362,Software Engineer,Bachelors,Rural,Own,Lower,Married,Love,0,2.5
23,165706,Doctor,Diploma,Tier-2,Own,Upper,Married,Arranged,0,9.5
39,165523,Freelancer,Diploma,Rural,Own,Upper,Single,Arranged,0,14.0
27,77527,Private Job,Bachelors,Tier-1,Rented,Upper-Middle,Divorced,Arranged,0,6.5
33,112740,Doctor,PhD,Tier-3,Own,Middle,Single,Love,0,17.0
28,192595,Freelancer,Masters,Tier-3,Rented,Lower,Divorced,Love,0,8.5
32,85960,Software Engineer,Bachelors,Tier-2,Rented,Upper-Middle,Single,Arranged,0,13.0
28,137364,Private Job,Masters,Tier-2,Own,Middle,Divorced,Arranged,0,12.5
32,68845,Business Owner,PhD,Tier-1,Rented,Upper-Middle,Divorced,Love,0,7.0
22,124370,Software Engineer,PhD,Tier-3,Own,Upper-Middle,Divorced,Love,0,12.0
37,143944,Doctor,PhD,Tier-3,Rented,Upper-Middle,Divorced,Love,0,10.5
23,126659,Private Job,Masters,Tier-2,Own,Upper-Middle,Married,Love,0,5.0
31,72489,Private Job,Masters,Tier-3,Rented,Upper-Middle,Married,Love,0,-1.5
32,191688,Business Owner,Masters,Rural,Rented,Lower,Married,Arranged,0,6.5
38,87049,Software Engineer,Diploma,Tier-2,Rented,Upper-Middle,Single,Arranged,0,12.0
39,195191,Private Job,Diploma,Rural,Rented,Lower,Married,Love,0,1.5
23,70197,Private Job,PhD,Rural,Rented,Upper,Single,Love,0,8.5
26,104230,Business Owner,Bachelors,Tier-2,Rented,Upper-Middle,Single,Arranged,0,13.0
25,26668,Software Engineer,Diploma,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,7.0
25,87869,Private Job,Diploma,Tier-3,Rented,Middle,Divorced,Love,0,2.0
32,135588,Government Officer,PhD,Rural,Own,Middle,Single,Arranged,1,24.5
33,86513,Government Officer,Masters,Rural,Rented,Upper,Single,Love,1,16.0
38,110806,CA,Diploma,Tier-2,Rented,Middle,Divorced,Arranged,0,8.5
22,23483,Private Job,Masters,Tier-2,Rented,Lower,Divorced,Love,0,2.0
29,197170,Doctor,PhD,Tier-3,Own,Upper,Married,Arranged,0,13.0
32,85403,CA,Diploma,Tier-1,Own,Upper-Middle,Divorced,Arranged,0,11.0
40,76978,Software Engineer,Masters,Tier-3,Rented,Upper,Married,Love,0,0.5
36,105081,Doctor,Masters,Tier-1,Rented,Upper-Middle,Married,Love,0,4.5
37,41200,CA,Bachelors,Tier-1,Own,Upper-Middle,Divorced,Arranged,0,10.0
29,150420,Business Owner,Masters,Tier-2,Own,Upper-Middle,Married,Love,0,7.5
31,82542,Freelancer,Diploma,Rural,Own,Upper,Divorced,Love,0,3.0
24,24461,Government Officer,Diploma,Tier-2,Own,Upper-Middle,Divorced,Love,1,11.0
22,109376,Doctor,Masters,Tier-2,Rented,Upper-Middle,Divorced,Arranged,0,10.5
28,187083,Freelancer,Masters,Tier-1,Rented,Upper-Middle,Divorced,Love,0,10.0
31,39175,Business Owner,PhD,Rural,Own,Lower,Divorced,Arranged,0,7.5
37,173522,Software Engineer,Bachelors,Tier-1,Rented,Lower,Divorced,Arranged,0,13.5
24,45007,Business Owner,PhD,Rural,Own,Middle,Married,Arranged,0,3.0
28,69673,CA,PhD,Tier-2,Rented,Upper-Middle,Single,Arranged,0,14.0
30,95826,Government Officer,Bachelors,Tier-3,Own,Upper-Middle,Divorced,Arranged,1,16.5
36,98985,Government Officer,Masters,Tier-3,Own,Middle,Married,Arranged,1,12.5
37,69933,Software Engineer,Bachelors,Tier-1,Rented,Lower,Married,Love,0,1.0
36,147653,Business Owner,Bachelors,Tier-3,Own,Upper-Middle,Married,Arranged,0,7.0
29,63666,Government Officer,Bachelors,Tier-3,Rented,Upper-Middle,Married,Love,1,5.0
37,55587,Doctor,Masters,Tier-2,Rented,Middle,Divorced,Arranged,0,8.0
33,126217,Software Engineer,Bachelors,Tier-2,Own,Lower,Divorced,Love,0,11.0
25,156740,Business Owner,PhD,Tier-3,Own,Middle,Divorced,Love,0,12.5
36,116470,Business Owner,Masters,Rural,Rented,Upper,Single,Arranged,0,12.5
37,37696,Private Job,Bachelors,Tier-3,Rented,Lower,Divorced,Love,0,0.5
29,175387,Government Officer,PhD,Tier-3,Rented,Upper-Middle,Divorced,Love,1,17.5
40,171920,Doctor,PhD,Tier-2,Own,Upper,Divorced,Arranged,0,18.0
24,91880,Software Engineer,PhD,Tier-3,Rented,Middle,Married,Arranged,0,4.5
24,189570,Software Engineer,Masters,Rural,Rented,Middle,Married,Love,0,5.0
32,102568,Freelancer,PhD,Tier-1,Rented,Upper-Middle,Married,Arranged,0,4.0
22,37120,Software Engineer,Bachelors,Rural,Own,Upper,Divorced,Love,0,4.5
28,47207,Software Engineer,PhD,Tier-3,Rented,Lower,Divorced,Arranged,0,7.0
23,173254,Software Engineer,PhD,Tier-3,Own,Middle,Single,Love,0,19.5
26,194344,Software Engineer,PhD,Tier-2,Rented,Middle,Married,Love,0,8.5
31,96890,Government Officer,Bachelors,Tier-3,Own,Upper-Middle,Married,Love,1,9.5
35,186070,Government Officer,Diploma,Tier-2,Own,Upper-Middle,Divorced,Love,1,19.0
32,137773,CA,Diploma,Tier-3,Own,Upper,Single,Love,0,14.5
33,162194,Private Job,PhD,Tier-3,Own,Lower,Married,Arranged,0,9.0
34,47795,Business Owner,Diploma,Rural,Rented,Lower,Single,Arranged,0,7.0
25,74631,Business Owner,Diploma,Tier-1,Own,Lower,Divorced,Arranged,0,9.5
24,91737,CA,PhD,Tier-2,Own,Lower,Divorced,Love,0,11.5
40,159997,CA,PhD,Tier-2,Own,Middle,Married,Love,0,9.5
36,67035,Doctor,PhD,Rural,Rented,Middle,Divorced,Love,0,5.5
37,85704,CA,Masters,Tier-1,Own,Middle,Married,Love,0,6.0
28,44536,CA,Bachelors,Tier-2,Own,Lower,Married,Love,0,2.0
33,108325,CA,Bachelors,Tier-1,Rented,Middle,Divorced,Love,0,8.0
29,98575,Business Owner,Diploma,Tier-2,Own,Upper-Middle,Single,Love,0,12.5
39,112395,CA,Masters,Tier-1,Rented,Middle,Single,Arranged,0,16.5
29,58277,Doctor,PhD,Rural,Rented,Lower,Single,Love,0,10.0
35,124443,Doctor,Masters,Tier-2,Own,Lower,Married,Arranged,0,9.5
25,87803,Software Engineer,Masters,Tier-2,Own,Upper-Middle,Single,Love,0,15.0
24,197427,Government Officer,Masters,Tier-2,Rented,Upper-Middle,Single,Arranged,1,25.5
27,39484,Software Engineer,Bachelors,Tier-1,Rented,Lower,Single,Arranged,0,11.5
36,31170,Doctor,PhD,Rural,Rented,Middle,Divorced,Arranged,0,6.0
27,174011,Software Engineer,Bachelors,Tier-3,Own,Middle,Divorced,Love,0,12.5
34,83597,Government Officer,Diploma,Tier-3,Own,Upper,Divorced,Arranged,1,15.0
38,57645,Government Officer,Bachelors,Rural,Own,Upper-Middle,Divorced,Arranged,1,13.5
34,77955,Government Officer,Bachelors,Tier-3,Rented,Middle,Married,Arranged,1,7.5
25,159081,Business Owner,Bachelors,Rural,Own,Upper-Middle,Married,Love,0,4.5
39,155861,CA,Bachelors,Tier-1,Own,Upper,Married,Love,0,8.5
31,162880,Software Engineer,PhD,Tier-1,Own,Lower,Single,Arranged,0,23.0
39,86131,Government Officer,Bachelors,Tier-3,Rented,Upper-Middle,Single,Arranged,1,18.0
34,70426,Freelancer,Diploma,Tier-1,Own,Upper,Married,Arranged,0,2.5
27,193376,CA,Masters,Tier-1,Rented,Lower,Married,Arranged,0,10.5
30,187428,Private Job,Diploma,Tier-2,Own,Middle,Divorced,Arranged,0,13.0
24,22782,Doctor,Bachelors,Tier-3,Rented,Upper,Single,Arranged,0,9.5
29,136227,Software Engineer,Diploma,Rural,Rented,Upper,Single,Love,0,10.5
28,172652,Software Engineer,Bachelors,Tier-1,Rented,Upper,Married,Love,0,6.5
29,82839,CA,PhD,Tier-1,Own,Lower,Single,Love,0,17.0
36,48319,Doctor,Bachelors,Rural,Rented,Upper-Middle,Divorced,Arranged,0,4.5
30,22661,Government Officer,Masters,Tier-1,Rented,Middle,Divorced,Arranged,1,13.0
24,76832,Private Job,Bachelors,Rural,Rented,Upper,Single,Love,0,6.5
37,48213,Doctor,Bachelors,Tier-1,Own,Upper,Divorced,Love,0,8.5
28,185800,Government Officer,PhD,Rural,Own,Upper,Divorced,Love,1,20.0
36,149609,Doctor,PhD,Tier-2,Rented,Upper-Middle,Divorced,Love,0,11.5
35,192072,CA,PhD,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,18.5
28,187345,CA,PhD,Tier-2,Rented,Lower,Single,Love,0,18.0
38,184786,Government Officer,Masters,Tier-1,Rented,Upper-Middle,Divorced,Arranged,1,21.0
34,22802,CA,PhD,Tier-1,Own,Middle,Divorced,Arranged,0,11.0
24,168600,Business Owner,Diploma,Tier-3,Own,Middle,Married,Love,0,5.0
28,38339,Business Owner,Diploma,Rural,Rented,Lower,Divorced,Love,0,-0.5
29,103185,Government Officer,Diploma,Tier-2,Rented,Lower,Married,Arranged,1,9.0
30,29804,Freelancer,Diploma,Tier-3,Own,Middle,Divorced,Arranged,0,3.0
34,53379,Private Job,PhD,Rural,Rented,Middle,Divorced,Love,0,2.5
31,163188,Freelancer,PhD,Tier-2,Own,Upper,Married,Arranged,0,9.0
34,78873,CA,PhD,Rural,Own,Middle,Single,Arranged,0,15.5
27,157269,Software Engineer,PhD,Rural,Rented,Upper,Single,Love,0,14.5
22,152398,Freelancer,Bachelors,Tier-1,Rented,Upper-Middle,Married,Arranged,0,4.5
24,162160,Freelancer,Masters,Tier-1,Own,Middle,Divorced,Arranged,0,14.0
23,59463,Government Officer,Bachelors,Tier-1,Rented,Upper-Middle,Married,Love,1,6.5
38,148537,Business Owner,Bachelors,Tier-3,Own,Middle,Divorced,Arranged,0,12.0
29,153294,Business Owner,PhD,Tier-2,Rented,Upper,Married,Arranged,0,7.5
22,169343,Business Owner,PhD,Tier-3,Rented,Upper,Divorced,Arranged,0,12.0
36,106082,Business Owner,PhD,Tier-2,Rented,Upper-Middle,Married,Arranged,0,5.0
31,143688,Private Job,Bachelors,Rural,Rented,Middle,Married,Love,0,0.0
32,185781,Freelancer,Masters,Tier-1,Rented,Upper,Divorced,Arranged,0,12.0
40,49359,Government Officer,Diploma,Tier-2,Own,Middle,Divorced,Love,1,12.0
23,109022,Doctor,Diploma,Tier-3,Own,Upper-Middle,Divorced,Love,0,8.5
34,135676,Software Engineer,Bachelors,Tier-3,Own,Lower,Divorced,Love,0,10.5
30,79261,CA,PhD,Tier-2,Rented,Lower,Single,Love,0,12.5
28,112839,Software Engineer,PhD,Tier-3,Rented,Middle,Single,Arranged,0,15.5
23,65295,Doctor,Diploma,Rural,Own,Middle,Married,Arranged,0,2.5
31,143622,Private Job,Diploma,Rural,Own,Lower,Married,Love,0,2.0
32,78523,Government Officer,Diploma,Tier-2,Rented,Lower,Single,Arranged,1,17.5
35,70884,Private Job,Diploma,Tier-1,Own,Upper,Divorced,Arranged,0,8.5
23,144845,Business Owner,Masters,Tier-1,Rented,Upper-Middle,Divorced,Love,0,10.0
30,141692,Freelancer,PhD,Tier-3,Own,Lower,Married,Love,0,5.0
38,87788,Doctor,Diploma,Tier-1,Rented,Middle,Divorced,Arranged,0,8.5
38,116863,Business Owner,Bachelors,Tier-2,Rented,Middle,Divorced,Love,0,6.5
30,23576,CA,PhD,Tier-1,Rented,Upper-Middle,Divorced,Love,0,6.0
34,158281,Private Job,Bachelors,Rural,Own,Lower,Divorced,Arranged,0,10.5
33,136230,Software Engineer,Bachelors,Tier-1,Own,Upper-Middle,Divorced,Love,0,12.5
27,60431,Doctor,Bachelors,Tier-2,Rented,Upper,Divorced,Love,0,5.5
27,56424,Doctor,Diploma,Tier-3,Rented,Upper,Married,Love,0,-2.0
30,80208,Government Officer,Bachelors,Rural,Own,Upper-Middle,Married,Love,1,8.0
30,197746,Software Engineer,Masters,Tier-1,Rented,Upper-Middle,Single,Love,0,18.5
35,194415,Private Job,Masters,Tier-2,Rented,Upper,Married,Arranged,0,7.5
30,60689,Government Officer,Bachelors,Tier-3,Own,Middle,Divorced,Arranged,1,15.0
27,181651,Software Engineer,Bachelors,Rural,Rented,Middle,Single,Arranged,0,16.0
23,194519,Private Job,Masters,Tier-2,Rented,Middle,Divorced,Arranged,0,12.5
40,164783,Freelancer,PhD,Rural,Own,Middle,Married,Arranged,0,7.0
31,189644,Government Officer,Diploma,Rural,Own,Upper-Middle,Divorced,Love,1,17.0
25,188705,Business Owner,Masters,Tier-1,Own,Middle,Married,Arranged,0,12.0
25,22712,Private Job,Diploma,Tier-3,Rented,Lower,Divorced,Love,0,-1.0
38,74208,CA,Bachelors,Tier-1,Rented,Upper,Divorced,Arranged,0,8.5
38,58945,Private Job,PhD,Tier-3,Own,Upper,Married,Arranged,0,3.5
34,42087,Government Officer,Bachelors,Tier-1,Own,Middle,Married,Love,1,9.0
27,25782,Software Engineer,PhD,Tier-3,Own,Upper-Middle,Married,Love,0,2.0
22,65572,CA,Masters,Tier-1,Rented,Upper,Divorced,Love,0,7.0
34,123930,CA,PhD,Rural,Own,Lower,Married,Arranged,0,8.0
25,133385,Government Officer,Diploma,Tier-1,Own,Upper,Divorced,Arranged,1,19.5
27,24950,Business Owner,Masters,Tier-3,Own,Upper,Married,Arranged,0,2.0
38,144390,CA,Diploma,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,13.0
32,199567,CA,Bachelors,Tier-2,Own,Upper,Single,Love,0,19.5
26,105512,Freelancer,Bachelors,Tier-2,Own,Lower,Single,Arranged,0,14.0
22,132545,Business Owner,Diploma,Tier-2,Own,Middle,Single,Arranged,0,16.5
39,95130,Private Job,PhD,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,11.5
30,58236,CA,PhD,Tier-2,Own,Upper,Married,Love,0,4.5
39,100266,Doctor,PhD,Tier-3,Own,Middle,Single,Love,0,16.5
26,111175,Private Job,Bachelors,Tier-1,Rented,Upper-Middle,Divorced,Love,0,6.5
33,199867,Doctor,Masters,Tier-3,Own,Lower,Married,Arranged,0,12.0
40,139377,Business Owner,Masters,Tier-2,Rented,Middle,Single,Love,0,13.5
27,51033,Freelancer,PhD,Rural,Rented,Lower,Single,Arranged,0,8.5
30,155598,Private Job,PhD,Tier-1,Rented,Upper,Married,Arranged,0,7.5
24,52859,Freelancer,Bachelors,Tier-3,Rented,Upper-Middle,Divorced,Arranged,0,2.5
39,102962,Freelancer,Masters,Tier-3,Own,Upper-Middle,Married,Love,0,2.0
23,40274,Government Officer,Diploma,Tier-1,Rented,Upper-Middle,Married,Arranged,1,7.0
26,38598,CA,Masters,Tier-1,Rented,Middle,Divorced,Arranged,0,7.5
37,62464,Freelancer,PhD,Rural,Rented,Upper-Middle,Married,Love,0,-3.0
34,44318,Government Officer,Diploma,Tier-1,Own,Lower,Divorced,Arranged,1,15.0
26,131180,CA,Masters,Rural,Rented,Lower,Single,Love,0,12.5
29,164658,Private Job,Masters,Tier-1,Own,Upper,Divorced,Arranged,0,15.0
38,185311,Freelancer,Bachelors,Tier-3,Rented,Lower,Married,Love,0,2.0
39,107095,Software Engineer,Bachelors,Tier-1,Own,Upper,Divorced,Arranged,0,13.0
22,141646,Freelancer,Masters,Tier-1,Own,Lower,Married,Arranged,0,8.0
23,41057,CA,Masters,Tier-1,Rented,Lower,Divorced,Love,0,6.0
40,107238,Doctor,Diploma,Rural,Rented,Middle,Married,Arranged,0,1.5
24,120670,Business Owner,Diploma,Rural,Own,Upper,Married,Love,0,2.0
39,35417,Business Owner,Masters,Tier-3,Rented,Middle,Single,Arranged,0,9.5
37,63087,CA,PhD,Tier-3,Own,Upper,Divorced,Arranged,0,11.0
31,87279,Doctor,Bachelors,Tier-1,Own,Middle,Divorced,Arranged,0,12.5
25,157822,Freelancer,Masters,Tier-3,Rented,Upper,Married,Love,0,1.5
31,184947,Government Officer,Masters,Tier-1,Own,Middle,Divorced,Arranged,1,24.0
25,24456,Freelancer,Diploma,Rural,Own,Middle,Married,Love,0,-5.0
23,100500,CA,Masters,Tier-2,Own,Middle,Married,Arranged,0,8.0
39,98994,Doctor,PhD,Rural,Rented,Upper-Middle,Married,Arranged,0,4.0
32,122663,Business Owner,Bachelors,Tier-1,Rented,Upper,Divorced,Arranged,0,10.0
34,21991,Doctor,Bachelors,Rural,Rented,Upper,Married,Arranged,0,-1.5
36,137687,Government Officer,Masters,Rural,Own,Lower,Divorced,Love,1,16.5
34,178415,Doctor,Bachelors,Tier-3,Own,Middle,Married,Love,0,8.0
34,50364,Doctor,PhD,Tier-2,Own,Upper-Middle,Divorced,Love,0,10.0
31,108288,Software Engineer,Masters,Tier-2,Rented,Lower,Single,Love,0,13.0
27,196035,Government Officer,Bachelors,Tier-3,Rented,Upper-Middle,Divorced,Arranged,1,18.5
25,24025,Private Job,Masters,Rural,Rented,Upper-Middle,Divorced,Love,0,0.0
33,89634,Government Officer,Bachelors,Tier-2,Rented,Upper-Middle,Married,Arranged,1,9.0
31,175068,CA,Diploma,Rural,Own,Upper,Single,Arranged,0,17.5
33,185698,Software Engineer,Diploma,Tier-1,Rented,Middle,Divorced,Love,0,11.0
39,121440,Freelancer,Masters,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,11.0
31,115760,Government Officer,Diploma,Tier-3,Own,Upper,Divorced,Love,1,14.5
25,188278,Freelancer,Masters,Tier-1,Rented,Middle,Married,Love,0,5.0
27,20970,Private Job,Masters,Tier-3,Rented,Lower,Single,Love,0,6.0
39,194643,Software Engineer,Diploma,Tier-3,Rented,Lower,Divorced,Arranged,0,11.5
25,68355,CA,Masters,Tier-1,Own,Lower,Married,Arranged,0,7.0
32,126920,Software Engineer,Diploma,Tier-3,Rented,Lower,Divorced,Love,0,6.0
39,152253,Business Owner,Diploma,Tier-3,Rented,Upper,Single,Love,0,11.5
34,115319,CA,PhD,Tier-3,Rented,Upper,Divorced,Love,0,8.5
29,174408,Doctor,Diploma,Tier-1,Own,Upper,Divorced,Arranged,0,16.0
27,54590,Freelancer,Bachelors,Tier-3,Own,Lower,Single,Love,0,8.5
40,161490,Private Job,Bachelors,Tier-3,Rented,Upper-Middle,Married,Love,0,2.0
28,199405,Software Engineer,Diploma,Tier-2,Rented,Middle,Single,Arranged,0,17.5
32,62588,Freelancer,PhD,Rural,Own,Upper-Middle,Married,Arranged,0,2.0
40,45347,Doctor,PhD,Tier-1,Own,Upper,Divorced,Arranged,0,12.5
33,134530,Freelancer,PhD,Rural,Own,Upper-Middle,Divorced,Arranged,0,10.5
34,130846,Freelancer,Diploma,Rural,Own,Upper,Divorced,Love,0,5.5
30,72852,CA,Masters,Tier-2,Own,Lower,Divorced,Arranged,0,11.5
22,151023,CA,PhD,Rural,Rented,Upper,Married,Arranged,0,6.5
40,29468,Government Officer,Masters,Tier-1,Rented,Lower,Married,Love,1,6.0
25,89433,CA,Bachelors,Rural,Rented,Upper-Middle,Divorced,Love,0,4.0
38,121464,Freelancer,PhD,Rural,Own,Middle,Married,Arranged,0,5.0
31,110199,Doctor,Masters,Tier-2,Own,Upper,Divorced,Arranged,0,14.0
35,124189,Freelancer,PhD,Tier-2,Own,Upper-Middle,Divorced,Love,0,10.0
39,124293,Software Engineer,Diploma,Rural,Own,Middle,Married,Arranged,0,5.0
32,188525,Software Engineer,Masters,Tier-1,Own,Upper,Divorced,Love,0,16.0
38,188136,Freelancer,PhD,Rural,Own,Upper,Divorced,Love,0,11.0
40,112481,Government Officer,PhD,Tier-3,Own,Middle,Single,Love,1,22.5
26,193260,Freelancer,Masters,Tier-3,Rented,Lower,Single,Arranged,0,15.5
